"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Indiana"	"18"	"2014"	"2014"	"October"	"10"	7107
	"Indiana"	"18"	"2014"	"2014"	"November"	"11"	6638
	"Indiana"	"18"	"2014"	"2014"	"December"	"12"	7221
	"Indiana"	"18"	"2015"	"2015"	"January"	"1"	6849
	"Indiana"	"18"	"2015"	"2015"	"February"	"2"	6340
	"Indiana"	"18"	"2015"	"2015"	"March"	"3"	7026
	"Indiana"	"18"	"2015"	"2015"	"April"	"4"	6811
	"Indiana"	"18"	"2015"	"2015"	"May"	"5"	6996
	"Indiana"	"18"	"2015"	"2015"	"June"	"6"	6941
	"Indiana"	"18"	"2015"	"2015"	"July"	"7"	7532
	"Indiana"	"18"	"2015"	"2015"	"August"	"8"	7365
	"Indiana"	"18"	"2015"	"2015"	"September"	"9"	7351
	"Indiana"	"18"	"2015"	"2015"	"October"	"10"	7046
	"Indiana"	"18"	"2015"	"2015"	"November"	"11"	6654
	"Indiana"	"18"	"2015"	"2015"	"December"	"12"	7129
	"Indiana"	"18"	"2016"	"2016"	"January"	"1"	6504
	"Indiana"	"18"	"2016"	"2016"	"February"	"2"	6409
	"Indiana"	"18"	"2016"	"2016"	"March"	"3"	6921
	"Indiana"	"18"	"2016"	"2016"	"April"	"4"	6624
	"Indiana"	"18"	"2016"	"2016"	"May"	"5"	6887
	"Indiana"	"18"	"2016"	"2016"	"June"	"6"	7132
	"Indiana"	"18"	"2016"	"2016"	"July"	"7"	7250
	"Indiana"	"18"	"2016"	"2016"	"August"	"8"	7562
	"Indiana"	"18"	"2016"	"2016"	"September"	"9"	7204
	"Indiana"	"18"	"2016"	"2016"	"October"	"10"	6937
	"Indiana"	"18"	"2016"	"2016"	"November"	"11"	6752
	"Indiana"	"18"	"2016"	"2016"	"December"	"12"	6909
	"Indiana"	"18"	"2017"	"2017"	"January"	"1"	6605
	"Indiana"	"18"	"2017"	"2017"	"February"	"2"	6099
	"Indiana"	"18"	"2017"	"2017"	"March"	"3"	6902
	"Indiana"	"18"	"2017"	"2017"	"April"	"4"	6471
	"Indiana"	"18"	"2017"	"2017"	"May"	"5"	6684
	"Indiana"	"18"	"2017"	"2017"	"June"	"6"	6864
	"Indiana"	"18"	"2017"	"2017"	"July"	"7"	7305
	"Indiana"	"18"	"2017"	"2017"	"August"	"8"	7494
	"Indiana"	"18"	"2017"	"2017"	"September"	"9"	7264
	"Indiana"	"18"	"2017"	"2017"	"October"	"10"	7003
	"Indiana"	"18"	"2017"	"2017"	"November"	"11"	6797
	"Indiana"	"18"	"2017"	"2017"	"December"	"12"	6682
	"Indiana"	"18"	"2018"	"2018"	"January"	"1"	6643
	"Indiana"	"18"	"2018"	"2018"	"February"	"2"	6217
	"Indiana"	"18"	"2018"	"2018"	"March"	"3"	7008
	"Indiana"	"18"	"2018"	"2018"	"April"	"4"	6456
	"Indiana"	"18"	"2018"	"2018"	"May"	"5"	6920
	"Indiana"	"18"	"2018"	"2018"	"June"	"6"	6771
	"Indiana"	"18"	"2018"	"2018"	"July"	"7"	7040
	"Indiana"	"18"	"2018"	"2018"	"August"	"8"	7424
	"Indiana"	"18"	"2018"	"2018"	"September"	"9"	7085
	"Indiana"	"18"	"2018"	"2018"	"October"	"10"	6889
	"Indiana"	"18"	"2018"	"2018"	"November"	"11"	6509
	"Indiana"	"18"	"2018"	"2018"	"December"	"12"	6684
	"Iowa"	"19"	"2007"	"2007"	"January"	"1"	3240
	"Iowa"	"19"	"2007"	"2007"	"February"	"2"	3088
	"Iowa"	"19"	"2007"	"2007"	"March"	"3"	3493
	"Iowa"	"19"	"2007"	"2007"	"April"	"4"	3335
	"Iowa"	"19"	"2007"	"2007"	"May"	"5"	3392
	"Iowa"	"19"	"2007"	"2007"	"June"	"6"	3469
	"Iowa"	"19"	"2007"	"2007"	"July"	"7"	3610
	"Iowa"	"19"	"2007"	"2007"	"August"	"8"	3781
	"Iowa"	"19"	"2007"	"2007"	"September"	"9"	3449
	"Iowa"	"19"	"2007"	"2007"	"October"	"10"	3483
	"Iowa"	"19"	"2007"	"2007"	"November"	"11"	3205
	"Iowa"	"19"	"2007"	"2007"	"December"	"12"	3341
	"Iowa"	"19"	"2008"	"2008"	"January"	"1"	3240
	"Iowa"	"19"	"2008"	"2008"	"February"	"2"	3281
	"Iowa"	"19"	"2008"	"2008"	"March"	"3"	3314
	"Iowa"	"19"	"2008"	"2008"	"April"	"4"	3249
	"Iowa"	"19"	"2008"	"2008"	"May"	"5"	3516
	"Iowa"	"19"	"2008"	"2008"	"June"	"6"	3342
	"Iowa"	"19"	"2008"	"2008"	"July"	"7"	3564
	"Iowa"	"19"	"2008"	"2008"	"August"	"8"	3563
	"Iowa"	"19"	"2008"	"2008"	"September"	"9"	3503
	"Iowa"	"19"	"2008"	"2008"	"October"	"10"	3285
	"Iowa"	"19"	"2008"	"2008"	"November"	"11"	3027
	"Iowa"	"19"	"2008"	"2008"	"December"	"12"	3340
	"Iowa"	"19"	"2009"	"2009"	"January"	"1"	3136
	"Iowa"	"19"	"2009"	"2009"	"February"	"2"	3050
	"Iowa"	"19"	"2009"	"2009"	"March"	"3"	3409
	"Iowa"	"19"	"2009"	"2009"	"April"	"4"	3309
	"Iowa"	"19"	"2009"	"2009"	"May"	"5"	3516
	"Iowa"	"19"	"2009"	"2009"	"June"	"6"	3294
	"Iowa"	"19"	"2009"	"2009"	"July"	"7"	3493
	"Iowa"	"19"	"2009"	"2009"	"August"	"8"	3398
	"Iowa"	"19"	"2009"	"2009"	"September"	"9"	3553
	"Iowa"	"19"	"2009"	"2009"	"October"	"10"	3301
	"Iowa"	"19"	"2009"	"2009"	"November"	"11"	2985
	"Iowa"	"19"	"2009"	"2009"	"December"	"12"	3257
	"Iowa"	"19"	"2010"	"2010"	"January"	"1"	3036
	"Iowa"	"19"	"2010"	"2010"	"February"	"2"	2958
	"Iowa"	"19"	"2010"	"2010"	"March"	"3"	3390
	"Iowa"	"19"	"2010"	"2010"	"April"	"4"	3254
	"Iowa"	"19"	"2010"	"2010"	"May"	"5"	3320
	"Iowa"	"19"	"2010"	"2010"	"June"	"6"	3411
	"Iowa"	"19"	"2010"	"2010"	"July"	"7"	3356
	"Iowa"	"19"	"2010"	"2010"	"August"	"8"	3303
	"Iowa"	"19"	"2010"	"2010"	"September"	"9"	3359
	"Iowa"	"19"	"2010"	"2010"	"October"	"10"	3191
	"Iowa"	"19"	"2010"	"2010"	"November"	"11"	3100
	"Iowa"	"19"	"2010"	"2010"	"December"	"12"	3041
	"Iowa"	"19"	"2011"	"2011"	"January"	"1"	3033
	"Iowa"	"19"	"2011"	"2011"	"February"	"2"	2885
	"Iowa"	"19"	"2011"	"2011"	"March"	"3"	3196
	"Iowa"	"19"	"2011"	"2011"	"April"	"4"	3007
	"Iowa"	"19"	"2011"	"2011"	"May"	"5"	3130
	"Iowa"	"19"	"2011"	"2011"	"June"	"6"	3285
	"Iowa"	"19"	"2011"	"2011"	"July"	"7"	3507
	"Iowa"	"19"	"2011"	"2011"	"August"	"8"	3495
	"Iowa"	"19"	"2011"	"2011"	"September"	"9"	3381
	"Iowa"	"19"	"2011"	"2011"	"October"	"10"	3096
	"Iowa"	"19"	"2011"	"2011"	"November"	"11"	3073
	"Iowa"	"19"	"2011"	"2011"	"December"	"12"	3126
	"Iowa"	"19"	"2012"	"2012"	"January"	"1"	2947
	"Iowa"	"19"	"2012"	"2012"	"February"	"2"	2908
	"Iowa"	"19"	"2012"	"2012"	"March"	"3"	3227
	"Iowa"	"19"	"2012"	"2012"	"April"	"4"	2983
	"Iowa"	"19"	"2012"	"2012"	"May"	"5"	3366
	"Iowa"	"19"	"2012"	"2012"	"June"	"6"	3373
	"Iowa"	"19"	"2012"	"2012"	"July"	"7"	3432
	"Iowa"	"19"	"2012"	"2012"	"August"	"8"	3499
	"Iowa"	"19"	"2012"	"2012"	"September"	"9"	3328
	"Iowa"	"19"	"2012"	"2012"	"October"	"10"	3360
	"Iowa"	"19"	"2012"	"2012"	"November"	"11"	3058
	"Iowa"	"19"	"2012"	"2012"	"December"	"12"	3221
	"Iowa"	"19"	"2013"	"2013"	"January"	"1"	3117
	"Iowa"	"19"	"2013"	"2013"	"February"	"2"	2873
	"Iowa"	"19"	"2013"	"2013"	"March"	"3"	3207
	"Iowa"	"19"	"2013"	"2013"	"April"	"4"	3186
	"Iowa"	"19"	"2013"	"2013"	"May"	"5"	3333
	"Iowa"	"19"	"2013"	"2013"	"June"	"6"	3227
	"Iowa"	"19"	"2013"	"2013"	"July"	"7"	3515
	"Iowa"	"19"	"2013"	"2013"	"August"	"8"	3525
	"Iowa"	"19"	"2013"	"2013"	"September"	"9"	3315
	"Iowa"	"19"	"2013"	"2013"	"October"	"10"	3470
	"Iowa"	"19"	"2013"	"2013"	"November"	"11"	3041
	"Iowa"	"19"	"2013"	"2013"	"December"	"12"	3285
	"Iowa"	"19"	"2014"	"2014"	"January"	"1"	3275
	"Iowa"	"19"	"2014"	"2014"	"February"	"2"	2874
	"Iowa"	"19"	"2014"	"2014"	"March"	"3"	3222
	"Iowa"	"19"	"2014"	"2014"	"April"	"4"	3279
	"Iowa"	"19"	"2014"	"2014"	"May"	"5"	3374
	"Iowa"	"19"	"2014"	"2014"	"June"	"6"	3314
	"Iowa"	"19"	"2014"	"2014"	"July"	"7"	3607
	"Iowa"	"19"	"2014"	"2014"	"August"	"8"	3619
	"Iowa"	"19"	"2014"	"2014"	"September"	"9"	3357
	"Iowa"	"19"	"2014"	"2014"	"October"	"10"	3356
	"Iowa"	"19"	"2014"	"2014"	"November"	"11"	3111
	"Iowa"	"19"	"2014"	"2014"	"December"	"12"	3299
	"Iowa"	"19"	"2015"	"2015"	"January"	"1"	3215
	"Iowa"	"19"	"2015"	"2015"	"February"	"2"	2830
	"Iowa"	"19"	"2015"	"2015"	"March"	"3"	3326
	"Iowa"	"19"	"2015"	"2015"	"April"	"4"	3296
	"Iowa"	"19"	"2015"	"2015"	"May"	"5"	3312
	"Iowa"	"19"	"2015"	"2015"	"June"	"6"	3392
	"Iowa"	"19"	"2015"	"2015"	"July"	"7"	3542
	"Iowa"	"19"	"2015"	"2015"	"August"	"8"	3473
	"Iowa"	"19"	"2015"	"2015"	"September"	"9"	3360
	"Iowa"	"19"	"2015"	"2015"	"October"	"10"	3442
	"Iowa"	"19"	"2015"	"2015"	"November"	"11"	3062
	"Iowa"	"19"	"2015"	"2015"	"December"	"12"	3232
	"Iowa"	"19"	"2016"	"2016"	"January"	"1"	3088
	"Iowa"	"19"	"2016"	"2016"	"February"	"2"	2957
	"Iowa"	"19"	"2016"	"2016"	"March"	"3"	3343
	"Iowa"	"19"	"2016"	"2016"	"April"	"4"	3250
	"Iowa"	"19"	"2016"	"2016"	"May"	"5"	3375
	"Iowa"	"19"	"2016"	"2016"	"June"	"6"	3330
	"Iowa"	"19"	"2016"	"2016"	"July"	"7"	3405
	"Iowa"	"19"	"2016"	"2016"	"August"	"8"	3544
	"Iowa"	"19"	"2016"	"2016"	"September"	"9"	3442
	"Iowa"	"19"	"2016"	"2016"	"October"	"10"	3236
	"Iowa"	"19"	"2016"	"2016"	"November"	"11"	3197
	"Iowa"	"19"	"2016"	"2016"	"December"	"12"	3236
	"Iowa"	"19"	"2017"	"2017"	"January"	"1"	3055
	"Iowa"	"19"	"2017"	"2017"	"February"	"2"	2909
	"Iowa"	"19"	"2017"	"2017"	"March"	"3"	3237
	"Iowa"	"19"	"2017"	"2017"	"April"	"4"	3058
	"Iowa"	"19"	"2017"	"2017"	"May"	"5"	3270
	"Iowa"	"19"	"2017"	"2017"	"June"	"6"	3239
	"Iowa"	"19"	"2017"	"2017"	"July"	"7"	3391
	"Iowa"	"19"	"2017"	"2017"	"August"	"8"	3593
	"Iowa"	"19"	"2017"	"2017"	"September"	"9"	3342
	"Iowa"	"19"	"2017"	"2017"	"October"	"10"	3142
	"Iowa"	"19"	"2017"	"2017"	"November"	"11"	3082
	"Iowa"	"19"	"2017"	"2017"	"December"	"12"	3112
	"Iowa"	"19"	"2018"	"2018"	"January"	"1"	3122
	"Iowa"	"19"	"2018"	"2018"	"February"	"2"	2851
	"Iowa"	"19"	"2018"	"2018"	"March"	"3"	3156
	"Iowa"	"19"	"2018"	"2018"	"April"	"4"	3087
	"Iowa"	"19"	"2018"	"2018"	"May"	"5"	3340
	"Iowa"	"19"	"2018"	"2018"	"June"	"6"	3123
	"Iowa"	"19"	"2018"	"2018"	"July"	"7"	3294
	"Iowa"	"19"	"2018"	"2018"	"August"	"8"	3387
	"Iowa"	"19"	"2018"	"2018"	"September"	"9"	3115
	"Iowa"	"19"	"2018"	"2018"	"October"	"10"	3270
	"Iowa"	"19"	"2018"	"2018"	"November"	"11"	3052
	"Iowa"	"19"	"2018"	"2018"	"December"	"12"	2988
	"Kansas"	"20"	"2007"	"2007"	"January"	"1"	3465
	"Kansas"	"20"	"2007"	"2007"	"February"	"2"	3191
	"Kansas"	"20"	"2007"	"2007"	"March"	"3"	3589
	"Kansas"	"20"	"2007"	"2007"	"April"	"4"	3302
	"Kansas"	"20"	"2007"	"2007"	"May"	"5"	3486
	"Kansas"	"20"	"2007"	"2007"	"June"	"6"	3507
	"Kansas"	"20"	"2007"	"2007"	"July"	"7"	3763
	"Kansas"	"20"	"2007"	"2007"	"August"	"8"	3788
	"Kansas"	"20"	"2007"	"2007"	"September"	"9"	3520
	"Kansas"	"20"	"2007"	"2007"	"October"	"10"	3600
	"Kansas"	"20"	"2007"	"2007"	"November"	"11"	3407
	"Kansas"	"20"	"2007"	"2007"	"December"	"12"	3386
	"Kansas"	"20"	"2008"	"2008"	"January"	"1"	3524
	"Kansas"	"20"	"2008"	"2008"	"February"	"2"	3311
	"Kansas"	"20"	"2008"	"2008"	"March"	"3"	3442
	"Kansas"	"20"	"2008"	"2008"	"April"	"4"	3361
	"Kansas"	"20"	"2008"	"2008"	"May"	"5"	3430
	"Kansas"	"20"	"2008"	"2008"	"June"	"6"	3506
	"Kansas"	"20"	"2008"	"2008"	"July"	"7"	3613
	"Kansas"	"20"	"2008"	"2008"	"August"	"8"	3707
	"Kansas"	"20"	"2008"	"2008"	"September"	"9"	3798
	"Kansas"	"20"	"2008"	"2008"	"October"	"10"	3494
	"Kansas"	"20"	"2008"	"2008"	"November"	"11"	3134
	"Kansas"	"20"	"2008"	"2008"	"December"	"12"	3513
	"Kansas"	"20"	"2009"	"2009"	"January"	"1"	3296
	"Kansas"	"20"	"2009"	"2009"	"February"	"2"	3212
	"Kansas"	"20"	"2009"	"2009"	"March"	"3"	3431
	"Kansas"	"20"	"2009"	"2009"	"April"	"4"	3395
	"Kansas"	"20"	"2009"	"2009"	"May"	"5"	3375
	"Kansas"	"20"	"2009"	"2009"	"June"	"6"	3563
	"Kansas"	"20"	"2009"	"2009"	"July"	"7"	3598
	"Kansas"	"20"	"2009"	"2009"	"August"	"8"	3523
	"Kansas"	"20"	"2009"	"2009"	"September"	"9"	3649
	"Kansas"	"20"	"2009"	"2009"	"October"	"10"	3550
	"Kansas"	"20"	"2009"	"2009"	"November"	"11"	3331
	"Kansas"	"20"	"2009"	"2009"	"December"	"12"	3473
	"Kansas"	"20"	"2010"	"2010"	"January"	"1"	3230
	"Kansas"	"20"	"2010"	"2010"	"February"	"2"	3060
	"Kansas"	"20"	"2010"	"2010"	"March"	"3"	3597
	"Kansas"	"20"	"2010"	"2010"	"April"	"4"	3325
	"Kansas"	"20"	"2010"	"2010"	"May"	"5"	3336
	"Kansas"	"20"	"2010"	"2010"	"June"	"6"	3351
	"Kansas"	"20"	"2010"	"2010"	"July"	"7"	3661
	"Kansas"	"20"	"2010"	"2010"	"August"	"8"	3563
	"Kansas"	"20"	"2010"	"2010"	"September"	"9"	3541
	"Kansas"	"20"	"2010"	"2010"	"October"	"10"	3273
	"Kansas"	"20"	"2010"	"2010"	"November"	"11"	3259
	"Kansas"	"20"	"2010"	"2010"	"December"	"12"	3453
	"Kansas"	"20"	"2011"	"2011"	"January"	"1"	3105
	"Kansas"	"20"	"2011"	"2011"	"February"	"2"	3012
	"Kansas"	"20"	"2011"	"2011"	"March"	"3"	3421
	"Kansas"	"20"	"2011"	"2011"	"April"	"4"	3173
	"Kansas"	"20"	"2011"	"2011"	"May"	"5"	3238
	"Kansas"	"20"	"2011"	"2011"	"June"	"6"	3436
	"Kansas"	"20"	"2011"	"2011"	"July"	"7"	3447
	"Kansas"	"20"	"2011"	"2011"	"August"	"8"	3501
	"Kansas"	"20"	"2011"	"2011"	"September"	"9"	3403
	"Kansas"	"20"	"2011"	"2011"	"October"	"10"	3323
	"Kansas"	"20"	"2011"	"2011"	"November"	"11"	3324
	"Kansas"	"20"	"2011"	"2011"	"December"	"12"	3259
	"Kansas"	"20"	"2012"	"2012"	"January"	"1"	3238
	"Kansas"	"20"	"2012"	"2012"	"February"	"2"	3112
	"Kansas"	"20"	"2012"	"2012"	"March"	"3"	3216
	"Kansas"	"20"	"2012"	"2012"	"April"	"4"	3119
	"Kansas"	"20"	"2012"	"2012"	"May"	"5"	3397
	"Kansas"	"20"	"2012"	"2012"	"June"	"6"	3252
	"Kansas"	"20"	"2012"	"2012"	"July"	"7"	3488
	"Kansas"	"20"	"2012"	"2012"	"August"	"8"	3803
	"Kansas"	"20"	"2012"	"2012"	"September"	"9"	3478
	"Kansas"	"20"	"2012"	"2012"	"October"	"10"	3601
	"Kansas"	"20"	"2012"	"2012"	"November"	"11"	3361
	"Kansas"	"20"	"2012"	"2012"	"December"	"12"	3276
	"Kansas"	"20"	"2013"	"2013"	"January"	"1"	3202
	"Kansas"	"20"	"2013"	"2013"	"February"	"2"	2859
	"Kansas"	"20"	"2013"	"2013"	"March"	"3"	3179
	"Kansas"	"20"	"2013"	"2013"	"April"	"4"	3035
	"Kansas"	"20"	"2013"	"2013"	"May"	"5"	3264
	"Kansas"	"20"	"2013"	"2013"	"June"	"6"	3176
	"Kansas"	"20"	"2013"	"2013"	"July"	"7"	3430
	"Kansas"	"20"	"2013"	"2013"	"August"	"8"	3410
	"Kansas"	"20"	"2013"	"2013"	"September"	"9"	3389
	"Kansas"	"20"	"2013"	"2013"	"October"	"10"	3400
	"Kansas"	"20"	"2013"	"2013"	"November"	"11"	3203
	"Kansas"	"20"	"2013"	"2013"	"December"	"12"	3292
	"Kansas"	"20"	"2014"	"2014"	"January"	"1"	3223
	"Kansas"	"20"	"2014"	"2014"	"February"	"2"	2992
	"Kansas"	"20"	"2014"	"2014"	"March"	"3"	3238
	"Kansas"	"20"	"2014"	"2014"	"April"	"4"	3259
	"Kansas"	"20"	"2014"	"2014"	"May"	"5"	3306
	"Kansas"	"20"	"2014"	"2014"	"June"	"6"	3163
	"Kansas"	"20"	"2014"	"2014"	"July"	"7"	3530
	"Kansas"	"20"	"2014"	"2014"	"August"	"8"	3435
	"Kansas"	"20"	"2014"	"2014"	"September"	"9"	3444
	"Kansas"	"20"	"2014"	"2014"	"October"	"10"	3263
	"Kansas"	"20"	"2014"	"2014"	"November"	"11"	3105
	"Kansas"	"20"	"2014"	"2014"	"December"	"12"	3265
	"Kansas"	"20"	"2015"	"2015"	"January"	"1"	3139
	"Kansas"	"20"	"2015"	"2015"	"February"	"2"	2987
	"Kansas"	"20"	"2015"	"2015"	"March"	"3"	3177
	"Kansas"	"20"	"2015"	"2015"	"April"	"4"	3224
	"Kansas"	"20"	"2015"	"2015"	"May"	"5"	3085
	"Kansas"	"20"	"2015"	"2015"	"June"	"6"	3353
	"Kansas"	"20"	"2015"	"2015"	"July"	"7"	3497
	"Kansas"	"20"	"2015"	"2015"	"August"	"8"	3394
	"Kansas"	"20"	"2015"	"2015"	"September"	"9"	3510
	"Kansas"	"20"	"2015"	"2015"	"October"	"10"	3332
	"Kansas"	"20"	"2015"	"2015"	"November"	"11"	3108
	"Kansas"	"20"	"2015"	"2015"	"December"	"12"	3348
	"Kansas"	"20"	"2016"	"2016"	"January"	"1"	3076
	"Kansas"	"20"	"2016"	"2016"	"February"	"2"	2888
	"Kansas"	"20"	"2016"	"2016"	"March"	"3"	3248
	"Kansas"	"20"	"2016"	"2016"	"April"	"4"	2985
	"Kansas"	"20"	"2016"	"2016"	"May"	"5"	3079
	"Kansas"	"20"	"2016"	"2016"	"June"	"6"	3320
	"Kansas"	"20"	"2016"	"2016"	"July"	"7"	3400
	"Kansas"	"20"	"2016"	"2016"	"August"	"8"	3365
	"Kansas"	"20"	"2016"	"2016"	"September"	"9"	3296
	"Kansas"	"20"	"2016"	"2016"	"October"	"10"	3156
	"Kansas"	"20"	"2016"	"2016"	"November"	"11"	3145
	"Kansas"	"20"	"2016"	"2016"	"December"	"12"	3095
	"Kansas"	"20"	"2017"	"2017"	"January"	"1"	2944
	"Kansas"	"20"	"2017"	"2017"	"February"	"2"	2664
	"Kansas"	"20"	"2017"	"2017"	"March"	"3"	3103
	"Kansas"	"20"	"2017"	"2017"	"April"	"4"	2850
	"Kansas"	"20"	"2017"	"2017"	"May"	"5"	3134
	"Kansas"	"20"	"2017"	"2017"	"June"	"6"	3074
	"Kansas"	"20"	"2017"	"2017"	"July"	"7"	3200
	"Kansas"	"20"	"2017"	"2017"	"August"	"8"	3463
	"Kansas"	"20"	"2017"	"2017"	"September"	"9"	3155
	"Kansas"	"20"	"2017"	"2017"	"October"	"10"	3060
	"Kansas"	"20"	"2017"	"2017"	"November"	"11"	2950
	"Kansas"	"20"	"2017"	"2017"	"December"	"12"	2922
	"Kansas"	"20"	"2018"	"2018"	"January"	"1"	2942
	"Kansas"	"20"	"2018"	"2018"	"February"	"2"	2779
	"Kansas"	"20"	"2018"	"2018"	"March"	"3"	2999
	"Kansas"	"20"	"2018"	"2018"	"April"	"4"	2867
	"Kansas"	"20"	"2018"	"2018"	"May"	"5"	3061
	"Kansas"	"20"	"2018"	"2018"	"June"	"6"	3068
	"Kansas"	"20"	"2018"	"2018"	"July"	"7"	3023
	"Kansas"	"20"	"2018"	"2018"	"August"	"8"	3378
	"Kansas"	"20"	"2018"	"2018"	"September"	"9"	3098
	"Kansas"	"20"	"2018"	"2018"	"October"	"10"	3134
	"Kansas"	"20"	"2018"	"2018"	"November"	"11"	2923
	"Kansas"	"20"	"2018"	"2018"	"December"	"12"	2989
	"Kentucky"	"21"	"2007"	"2007"	"January"	"1"	5010
	"Kentucky"	"21"	"2007"	"2007"	"February"	"2"	4533
	"Kentucky"	"21"	"2007"	"2007"	"March"	"3"	4912
	"Kentucky"	"21"	"2007"	"2007"	"April"	"4"	4604
	"Kentucky"	"21"	"2007"	"2007"	"May"	"5"	5011
	"Kentucky"	"21"	"2007"	"2007"	"June"	"6"	4940
	"Kentucky"	"21"	"2007"	"2007"	"July"	"7"	5243
	"Kentucky"	"21"	"2007"	"2007"	"August"	"8"	5356
	"Kentucky"	"21"	"2007"	"2007"	"September"	"9"	5027
	"Kentucky"	"21"	"2007"	"2007"	"October"	"10"	4961
	"Kentucky"	"21"	"2007"	"2007"	"November"	"11"	4865
	"Kentucky"	"21"	"2007"	"2007"	"December"	"12"	4906
	"Kentucky"	"21"	"2008"	"2008"	"January"	"1"	4862
	"Kentucky"	"21"	"2008"	"2008"	"February"	"2"	4585
	"Kentucky"	"21"	"2008"	"2008"	"March"	"3"	4898
	"Kentucky"	"21"	"2008"	"2008"	"April"	"4"	4703
	"Kentucky"	"21"	"2008"	"2008"	"May"	"5"	4710
	"Kentucky"	"21"	"2008"	"2008"	"June"	"6"	4838
	"Kentucky"	"21"	"2008"	"2008"	"July"	"7"	5176
	"Kentucky"	"21"	"2008"	"2008"	"August"	"8"	5191
	"Kentucky"	"21"	"2008"	"2008"	"September"	"9"	5015
	"Kentucky"	"21"	"2008"	"2008"	"October"	"10"	4956
	"Kentucky"	"21"	"2008"	"2008"	"November"	"11"	4401
	"Kentucky"	"21"	"2008"	"2008"	"December"	"12"	5040
	"Kentucky"	"21"	"2009"	"2009"	"January"	"1"	4566
	"Kentucky"	"21"	"2009"	"2009"	"February"	"2"	4454
	"Kentucky"	"21"	"2009"	"2009"	"March"	"3"	4778
	"Kentucky"	"21"	"2009"	"2009"	"April"	"4"	4795
	"Kentucky"	"21"	"2009"	"2009"	"May"	"5"	4675
	"Kentucky"	"21"	"2009"	"2009"	"June"	"6"	4864
	"Kentucky"	"21"	"2009"	"2009"	"July"	"7"	5101
	"Kentucky"	"21"	"2009"	"2009"	"August"	"8"	5068
	"Kentucky"	"21"	"2009"	"2009"	"September"	"9"	5144
	"Kentucky"	"21"	"2009"	"2009"	"October"	"10"	4879
	"Kentucky"	"21"	"2009"	"2009"	"November"	"11"	4426
	"Kentucky"	"21"	"2009"	"2009"	"December"	"12"	4801
	"Kentucky"	"21"	"2010"	"2010"	"January"	"1"	4537
	"Kentucky"	"21"	"2010"	"2010"	"February"	"2"	4312
	"Kentucky"	"21"	"2010"	"2010"	"March"	"3"	4722
	"Kentucky"	"21"	"2010"	"2010"	"April"	"4"	4562
	"Kentucky"	"21"	"2010"	"2010"	"May"	"5"	4454
	"Kentucky"	"21"	"2010"	"2010"	"June"	"6"	4683
	"Kentucky"	"21"	"2010"	"2010"	"July"	"7"	4780
	"Kentucky"	"21"	"2010"	"2010"	"August"	"8"	4846
	"Kentucky"	"21"	"2010"	"2010"	"September"	"9"	4883
	"Kentucky"	"21"	"2010"	"2010"	"October"	"10"	4668
	"Kentucky"	"21"	"2010"	"2010"	"November"	"11"	4576
	"Kentucky"	"21"	"2010"	"2010"	"December"	"12"	4761
	"Kentucky"	"21"	"2011"	"2011"	"January"	"1"	4526
	"Kentucky"	"21"	"2011"	"2011"	"February"	"2"	4175
	"Kentucky"	"21"	"2011"	"2011"	"March"	"3"	4584
	"Kentucky"	"21"	"2011"	"2011"	"April"	"4"	4201
	"Kentucky"	"21"	"2011"	"2011"	"May"	"5"	4575
	"Kentucky"	"21"	"2011"	"2011"	"June"	"6"	4777
	"Kentucky"	"21"	"2011"	"2011"	"July"	"7"	4933
	"Kentucky"	"21"	"2011"	"2011"	"August"	"8"	5197
	"Kentucky"	"21"	"2011"	"2011"	"September"	"9"	4855
	"Kentucky"	"21"	"2011"	"2011"	"October"	"10"	4409
	"Kentucky"	"21"	"2011"	"2011"	"November"	"11"	4475
	"Kentucky"	"21"	"2011"	"2011"	"December"	"12"	4663
	"Kentucky"	"21"	"2012"	"2012"	"January"	"1"	4493
	"Kentucky"	"21"	"2012"	"2012"	"February"	"2"	4182
	"Kentucky"	"21"	"2012"	"2012"	"March"	"3"	4557
	"Kentucky"	"21"	"2012"	"2012"	"April"	"4"	4366
	"Kentucky"	"21"	"2012"	"2012"	"May"	"5"	4559
	"Kentucky"	"21"	"2012"	"2012"	"June"	"6"	4640
	"Kentucky"	"21"	"2012"	"2012"	"July"	"7"	5008
	"Kentucky"	"21"	"2012"	"2012"	"August"	"8"	5247
	"Kentucky"	"21"	"2012"	"2012"	"September"	"9"	4860
	"Kentucky"	"21"	"2012"	"2012"	"October"	"10"	4881
	"Kentucky"	"21"	"2012"	"2012"	"November"	"11"	4511
	"Kentucky"	"21"	"2012"	"2012"	"December"	"12"	4454
	"Kentucky"	"21"	"2013"	"2013"	"January"	"1"	4624
	"Kentucky"	"21"	"2013"	"2013"	"February"	"2"	4236
	"Kentucky"	"21"	"2013"	"2013"	"March"	"3"	4669
	"Kentucky"	"21"	"2013"	"2013"	"April"	"4"	4337
	"Kentucky"	"21"	"2013"	"2013"	"May"	"5"	4748
	"Kentucky"	"21"	"2013"	"2013"	"June"	"6"	4510
	"Kentucky"	"21"	"2013"	"2013"	"July"	"7"	5062
	"Kentucky"	"21"	"2013"	"2013"	"August"	"8"	5005
	"Kentucky"	"21"	"2013"	"2013"	"September"	"9"	4812
